"","sex","age","race","juv_fel","juv_misd","juv_other","priors","charge","two_year_recid"
"2483",0,24,1,0,0,0,2,0,0
"2484",0,33,0,0,0,0,14,1,1
"2485",0,32,0,0,0,0,16,1,1
"2486",0,38,1,0,0,0,0,1,0
"2487",0,21,1,0,1,1,1,0,0
"2488",0,27,0,0,0,0,1,1,1
"2489",0,39,1,0,0,0,0,1,0
"2490",0,29,1,0,0,0,0,1,0
"2491",0,29,1,0,0,0,1,1,0
"2492",0,65,1,0,0,0,6,1,0
"2493",0,36,1,0,0,0,1,1,0
"2494",0,46,0,0,0,0,0,1,1
"2495",0,44,0,1,0,0,7,1,1
"2496",0,27,0,0,0,0,0,0,0
"2497",0,27,0,0,0,0,8,1,1
"2498",0,61,1,0,0,0,0,0,0
"2499",0,47,0,0,0,0,0,0,0
"2500",0,27,0,0,0,0,1,0,0
"2501",0,28,1,0,0,0,0,1,0
"2502",1,31,1,0,0,0,1,0,1
"2503",0,26,1,0,0,0,9,0,0
"2504",0,53,0,0,0,0,2,1,0
"2505",0,26,0,0,0,0,1,1,1
"2506",0,25,0,0,0,0,2,1,0
"2507",0,23,0,0,0,0,5,0,1
"2508",1,21,0,0,3,1,4,0,1
"2509",0,23,0,0,0,0,1,0,0
"2510",0,30,0,0,1,1,3,0,0
"2511",1,45,0,0,0,0,2,1,0
"2512",0,27,0,0,0,0,2,0,1
"2513",0,57,0,0,0,0,6,0,1
"2514",0,44,1,0,0,0,8,1,1
"2515",1,26,0,0,0,0,0,0,0
"2516",0,21,1,0,0,0,0,1,1
"2517",0,63,0,0,0,0,1,1,1
"2518",1,62,1,0,0,0,0,0,0
"2519",0,48,1,0,0,0,0,1,0
"2520",0,53,0,0,0,0,1,0,0
"2521",0,62,0,0,0,0,3,0,0
"2522",0,28,0,1,1,0,5,1,1
"2523",0,56,1,0,0,0,1,1,0
"2524",0,35,0,0,0,0,2,1,0
"2525",1,56,0,0,0,0,2,0,0
"2526",0,22,0,1,0,0,2,1,1
"2527",0,26,0,0,0,0,5,1,1
"2528",0,35,0,0,0,0,4,0,1
"2529",0,22,0,0,0,0,1,1,0
"2530",0,60,1,0,0,0,3,0,0
"2531",1,37,0,1,0,0,7,1,0
"2532",1,32,0,0,0,0,0,1,0
"2533",1,33,0,0,0,0,3,1,1
"2534",0,38,0,0,0,0,2,1,0
"2535",0,53,1,0,0,0,0,0,0
"2536",0,32,1,0,0,0,0,0,0
"2537",0,26,1,0,0,0,0,0,0
"2538",0,61,1,0,0,0,0,0,0
"2539",0,21,0,0,0,0,0,0,1
"2540",0,69,0,0,0,0,22,0,1
"2541",0,26,0,0,0,0,0,0,0
"2542",0,30,0,0,0,0,9,1,1
"2543",0,21,1,0,0,0,1,1,0
"2544",0,41,1,0,0,0,0,0,0
"2545",0,45,0,0,0,0,0,1,1
"2546",0,31,0,0,1,3,10,1,1
"2547",0,22,1,0,0,0,0,1,0
"2548",1,54,1,0,0,0,0,1,0
"2549",0,50,1,0,0,0,2,0,0
"2550",1,50,0,0,0,0,5,1,0
"2551",0,37,0,2,0,0,11,1,0
"2552",1,21,0,0,0,0,0,1,1
"2553",0,23,0,0,0,0,6,0,1
"2554",0,30,1,0,0,0,0,1,0
"2555",0,53,1,0,0,0,2,1,0
"2556",0,30,0,0,0,0,11,1,1
"2557",0,26,1,0,0,0,5,0,0
"2558",1,30,0,0,0,0,1,1,1
"2559",1,59,0,0,0,0,0,0,0
"2560",0,29,0,0,0,0,13,1,1
"2561",0,67,0,0,0,0,0,1,0
"2562",0,30,1,0,0,0,13,1,1
"2563",0,25,0,0,0,0,5,0,1
"2564",0,45,0,0,0,0,8,1,1
"2565",0,35,1,0,0,0,4,0,0
"2566",0,22,0,0,0,1,0,1,0
"2567",0,41,0,0,0,0,8,1,0
"2568",0,46,0,0,0,0,3,1,1
"2569",0,27,0,0,0,0,0,0,1
"2570",1,37,0,0,0,0,13,1,1
"2571",0,22,0,0,0,2,0,1,0
"2572",0,19,0,0,0,0,0,1,0
"2573",0,45,1,0,0,0,2,0,0
"2574",1,33,0,0,0,0,5,1,1
"2575",0,52,0,0,0,0,7,1,1
"2576",1,21,0,0,0,0,0,1,1
"2577",0,43,0,0,0,0,6,0,1
"2578",0,33,1,0,0,0,3,1,1
"2579",0,26,0,1,0,0,3,1,1
"2580",0,37,1,0,0,0,0,0,0
"2581",0,38,0,0,0,0,1,1,0
"2582",0,35,0,0,0,0,1,0,0
"2583",0,27,0,0,0,0,1,1,0
"2584",0,40,0,0,0,0,1,1,0
"2585",0,21,0,1,0,0,1,1,1
"2586",0,38,1,0,0,0,3,1,1
"2587",0,37,1,0,0,0,0,0,0
"2588",0,24,0,0,0,0,1,0,0
"2589",0,44,1,0,0,0,0,1,0
"2590",0,30,0,0,0,0,0,1,0
"2591",0,40,0,0,0,0,0,1,0
"2592",0,49,1,0,0,0,1,1,0
"2593",0,67,1,0,0,0,0,0,0
"2594",0,59,0,0,0,0,14,1,1
"2595",0,21,0,1,0,0,1,1,1
"2596",0,31,1,0,0,0,6,0,1
"2597",1,50,1,0,0,0,2,1,0
"2598",0,30,0,0,0,0,7,1,0
"2599",0,28,1,0,0,0,1,0,0
"2600",0,48,0,0,0,0,7,1,1
"2601",0,55,1,0,0,0,0,0,0
"2602",1,24,1,0,0,0,1,1,0
"2603",0,42,1,0,0,0,0,0,0
"2604",0,34,0,0,0,0,0,0,1
"2605",0,43,0,0,0,0,4,0,1
"2606",0,44,0,0,0,0,0,1,0
"2607",0,25,1,0,0,0,0,0,1
"2608",0,29,0,0,1,0,17,1,1
"2609",0,25,1,0,0,0,2,1,1
"2610",1,32,0,0,0,0,0,0,0
"2611",0,96,0,0,0,0,2,1,0
"2612",0,35,0,0,0,0,10,0,0
"2613",0,29,0,0,0,0,0,0,0
"2614",0,27,0,0,1,1,8,1,1
"2615",0,41,0,0,0,0,2,1,0
"2616",0,31,0,0,0,0,0,0,1
"2617",0,24,0,0,0,0,1,1,0
"2618",0,34,0,0,0,0,0,1,1
"2619",0,48,0,0,0,0,2,1,0
"2620",0,41,0,0,0,0,1,1,0
"2621",0,26,0,0,0,1,12,0,1
"2622",0,42,0,0,0,0,0,1,1
"2623",0,29,0,0,0,0,0,0,1
"2624",0,26,1,0,0,0,0,0,0
"2625",1,27,0,0,0,0,1,1,0
"2626",0,35,1,0,0,0,4,0,0
"2627",0,54,1,0,0,0,1,1,0
"2628",0,24,0,0,0,0,3,0,1
"2629",0,20,0,0,0,0,0,1,1
"2630",0,27,1,0,0,0,0,1,1
"2631",0,21,0,0,0,0,1,1,1
"2632",0,27,1,0,1,1,7,0,1
"2633",0,34,0,1,0,0,11,1,1
"2634",0,27,1,0,0,0,4,1,1
"2635",0,54,0,0,0,0,0,0,0
"2636",0,29,0,0,0,0,2,1,0
"2637",0,39,0,0,0,0,1,1,0
"2638",1,22,1,0,1,1,2,1,1
"2639",1,33,1,0,0,0,0,0,0
"2640",1,25,0,0,0,0,2,1,1
"2641",1,40,0,0,0,0,7,1,0
"2642",1,35,0,0,0,0,0,0,0
"2643",0,28,0,0,0,0,0,0,0
"2644",0,53,0,0,0,0,0,0,0
"2645",0,28,1,0,0,1,2,0,0
"2646",0,26,0,0,0,0,0,1,1
"2647",0,30,0,0,0,0,1,1,0
"2648",0,31,0,0,1,0,3,1,1
"2649",0,24,1,0,0,0,3,0,1
"2650",0,45,1,0,0,0,19,1,1
"2651",0,33,0,0,0,0,1,0,0
"2652",0,28,0,0,0,0,1,1,1
"2653",1,45,1,0,0,0,1,1,0
"2654",1,22,0,0,0,0,1,0,1
"2655",0,33,1,0,0,0,3,1,1
"2656",0,23,1,0,0,4,4,1,1
"2657",0,36,0,0,0,0,6,1,1
"2658",0,22,0,0,0,0,0,1,0
"2659",0,45,1,0,0,0,1,0,0
"2660",0,28,0,0,0,0,2,1,1
"2661",0,37,0,0,0,0,3,0,0
"2662",1,52,1,0,0,0,0,0,0
"2663",0,26,1,0,0,0,0,1,0
"2664",0,28,1,0,0,0,4,1,0
"2665",1,33,1,0,0,0,2,1,0
"2666",0,23,1,0,0,1,3,1,0
"2667",0,31,1,0,0,1,3,0,0
"2668",1,55,1,0,0,0,0,0,0
"2669",0,24,1,0,0,2,3,1,0
"2670",0,37,0,0,0,0,2,0,0
"2671",0,41,0,0,0,0,0,1,0
"2672",0,26,1,0,0,0,0,0,0
"2673",0,41,0,0,0,0,13,1,1
"2674",0,33,0,0,0,0,6,1,1
"2675",0,47,0,0,0,0,0,0,0
"2676",0,23,0,0,0,0,0,1,1
"2677",0,27,1,0,0,0,1,1,0
"2678",0,24,1,0,0,0,0,1,1
"2679",0,23,0,0,0,0,2,0,1
"2680",0,30,0,0,1,0,10,1,1
"2681",0,55,1,0,0,0,1,1,0
"2682",0,26,0,0,0,0,13,0,1
"2683",1,41,0,0,1,0,6,0,1
"2684",0,35,0,0,0,0,0,1,0
"2685",0,26,0,0,0,0,4,1,0
"2686",0,20,0,0,0,0,1,0,0
"2687",0,24,1,0,0,0,3,0,1
"2688",0,31,0,0,2,0,8,0,1
"2689",0,22,0,0,1,0,2,1,1
"2690",0,55,0,0,0,0,0,1,0
"2691",0,33,1,0,0,0,7,1,1
"2692",0,44,1,0,0,0,6,1,1
"2693",0,41,0,0,0,0,25,1,1
"2694",0,56,0,0,0,0,9,0,1
"2695",0,21,0,0,0,0,1,1,0
"2696",0,36,0,0,0,0,1,1,0
"2697",1,48,1,0,0,0,1,0,0
"2698",0,27,1,0,0,0,6,1,1
"2699",0,56,1,0,0,0,7,1,1
"2700",0,39,1,0,0,0,2,0,0
"2701",0,31,0,0,0,0,0,1,0
"2702",1,25,1,0,0,0,0,1,1
"2703",0,51,1,0,0,0,1,1,0
"2704",1,28,0,0,0,0,3,1,1
"2705",0,30,0,0,0,0,0,1,0
"2706",1,19,0,0,0,0,0,0,1
"2707",0,20,0,0,0,0,0,0,0
"2708",0,57,1,0,0,0,0,1,0
"2709",0,51,0,0,0,0,8,0,1
"2710",0,27,0,0,0,0,5,1,0
"2711",0,26,0,0,0,2,0,1,1
"2712",0,23,1,0,0,0,3,0,1
"2713",0,35,0,0,1,0,14,0,1
"2714",1,41,1,0,0,0,1,0,0
"2715",0,37,0,0,0,0,5,1,1
"2716",0,48,0,0,0,0,0,1,0
"2717",0,21,0,0,0,1,0,1,1
"2718",0,19,0,3,0,0,3,1,1
"2719",0,21,0,0,0,0,1,1,1
"2720",0,29,0,0,0,1,1,0,0
"2721",0,52,0,0,0,0,1,0,0
"2722",0,23,0,0,0,0,5,1,1
"2723",0,22,0,0,0,0,0,1,0
"2724",0,19,0,1,0,1,1,1,1
"2725",0,41,1,0,0,0,1,1,0
"2726",1,25,1,0,0,0,1,0,1
"2727",0,54,0,0,0,0,0,0,0
"2728",0,25,0,4,0,0,13,1,1
"2729",1,30,1,0,0,0,0,0,0
"2730",1,40,1,0,0,0,4,1,0
"2731",0,22,0,0,0,0,0,1,1
"2732",0,50,1,0,0,0,10,1,0
"2733",0,35,1,0,0,0,2,0,0
"2734",0,28,1,0,0,0,7,1,1
"2735",0,21,0,0,0,0,0,1,1
"2736",1,38,0,0,0,0,6,1,0
"2737",0,27,1,0,0,0,0,1,0
"2738",0,22,0,0,0,0,0,1,0
"2739",1,38,0,0,0,0,20,1,1
"2740",0,32,0,2,0,0,26,1,1
"2741",0,32,1,0,0,0,0,1,1
"2742",0,59,1,0,0,0,0,1,0
"2743",0,30,1,0,0,0,19,1,1
"2744",0,20,0,0,0,0,0,0,1
"2745",0,59,1,0,0,0,0,1,0
"2746",1,44,1,0,0,0,1,1,0
"2747",0,26,0,0,1,1,9,0,1
"2748",0,30,0,0,1,0,9,1,1
"2749",1,35,1,0,0,0,2,1,0
"2750",0,25,0,0,1,1,3,0,1
"2751",0,44,0,0,0,0,0,0,0
"2752",0,40,0,0,0,0,7,1,1
"2753",1,31,0,0,0,0,0,0,1
"2754",1,32,0,0,0,0,0,1,0
"2755",0,37,0,0,0,0,22,1,1
"2756",0,22,1,1,0,0,2,1,0
"2757",0,38,0,0,0,0,8,0,1
"2758",0,34,1,0,0,0,2,1,0
"2759",0,30,0,0,1,0,7,1,0
"2760",1,38,1,0,0,0,0,1,0
"2761",0,36,0,0,0,0,10,1,1
"2762",0,46,0,0,0,0,0,1,0
"2763",0,22,0,0,0,2,0,0,0
"2764",0,35,1,0,0,0,2,1,1
"2765",0,35,0,0,0,0,0,1,0
"2766",0,20,0,0,0,0,1,1,1
"2767",1,30,0,0,0,0,9,1,1
"2768",0,34,0,0,0,0,16,1,1
"2769",0,31,1,0,0,0,3,1,0
"2770",0,32,0,0,0,0,0,0,0
"2771",0,31,1,0,1,1,4,1,1
"2772",0,22,1,0,1,1,2,1,1
"2773",0,31,0,0,0,0,0,1,1
"2774",0,36,0,0,0,0,5,0,1
"2775",0,39,0,0,0,0,2,0,0
"2776",0,51,0,0,0,0,9,1,1
"2777",0,35,0,0,0,0,7,1,0
"2778",0,30,0,0,0,0,1,1,1
"2779",0,35,0,0,0,1,0,1,0
"2780",0,23,0,0,0,0,0,1,0
"2781",0,43,1,0,0,0,3,0,0
"2782",0,37,0,0,0,0,0,0,0
"2783",0,25,0,0,0,2,3,0,1
"2784",0,33,0,0,0,0,8,1,1
"2785",1,27,0,0,0,0,0,1,0
"2786",0,47,1,0,0,0,2,0,0
"2787",0,46,0,0,0,0,12,0,1
"2788",0,27,1,0,0,0,0,1,1
"2789",0,34,0,0,0,0,0,1,1
"2790",0,30,0,0,0,0,4,0,1
"2791",0,25,1,0,0,0,0,0,0
"2792",0,26,0,0,1,0,5,0,1
"2793",0,25,0,0,0,0,1,1,0
"2794",0,60,0,0,0,0,9,1,1
"2795",0,49,0,0,0,0,0,0,0
"2796",0,30,0,0,0,0,12,1,1
"2797",0,21,0,0,0,0,0,1,0
"2798",0,25,0,0,0,0,4,1,1
"2799",0,53,1,0,0,0,1,1,0
"2800",0,21,0,0,0,0,0,1,0
"2801",0,29,0,0,0,0,1,0,1
"2802",0,29,0,0,0,0,4,0,0
"2803",0,21,0,0,0,0,0,0,0
"2804",1,24,0,0,0,0,2,0,1
"2805",0,53,0,0,0,0,4,0,0
"2806",0,51,1,0,0,0,2,1,0
"2807",0,29,0,0,0,0,1,0,0
"2808",1,24,0,0,0,0,0,1,1
"2809",0,24,0,0,1,9,2,1,1
"2810",0,37,0,0,0,0,5,1,0
"2811",0,20,1,0,0,0,0,1,1
"2812",1,54,0,0,0,0,2,0,0
"2813",1,51,1,0,0,0,14,1,1
"2814",0,53,1,0,0,0,1,1,0
"2815",0,31,0,0,0,0,2,1,0
"2816",0,25,0,0,0,0,5,1,1
"2817",0,38,0,0,0,0,0,0,0
"2818",0,22,0,0,1,1,3,1,1
"2819",0,21,0,0,0,0,1,1,1
"2820",0,21,1,0,0,0,1,1,1
"2821",0,27,0,2,0,0,6,0,1
"2822",0,28,0,0,1,0,14,0,1
"2823",0,49,0,0,0,0,6,0,0
"2824",0,52,0,0,0,0,7,1,1
"2825",0,25,0,0,0,0,1,0,1
"2826",0,56,1,0,0,0,2,1,0
"2827",0,34,0,0,0,0,22,1,1
"2828",0,35,0,0,0,0,7,1,1
"2829",0,23,0,0,0,0,1,0,0
"2830",0,22,1,0,0,2,0,1,1
"2831",0,23,0,0,0,0,0,1,1
"2832",0,30,0,0,0,0,4,0,1
"2833",0,42,0,0,0,0,1,0,1
"2834",0,50,0,0,0,2,24,0,1
"2835",0,54,1,0,0,0,12,1,1
"2836",0,37,0,0,0,0,4,0,0
"2837",0,37,0,0,0,0,0,1,1
"2838",0,23,0,0,0,0,1,1,0
"2839",0,41,1,0,0,0,0,1,0
"2840",0,50,0,1,0,0,5,1,0
"2841",0,41,0,0,0,0,19,1,1
"2842",0,26,0,0,0,0,2,1,0
"2843",0,40,0,0,0,0,8,1,1
"2844",0,23,0,0,0,0,2,1,1
"2845",0,55,1,0,0,0,1,1,0
"2846",0,24,0,0,0,0,0,1,1
"2847",0,33,1,0,1,0,5,0,0
"2848",0,23,1,0,0,0,0,1,0
"2849",0,37,0,0,0,0,1,0,1
"2850",1,64,0,0,0,0,0,1,0
"2851",0,51,1,0,0,0,0,0,0
"2852",0,40,0,0,0,0,4,1,0
"2853",0,43,1,0,0,0,1,1,1
"2854",1,35,0,0,0,0,3,0,1
"2855",0,22,0,0,0,0,1,1,0
"2856",0,29,0,0,0,0,2,1,1
"2857",0,57,1,0,0,0,0,0,0
"2858",0,20,0,0,1,2,1,0,1
"2859",0,37,1,0,0,0,1,0,1
"2860",1,23,0,0,0,0,0,0,1
"2861",0,23,0,0,0,0,3,1,1
"2862",0,36,1,0,0,0,9,0,0
"2863",0,55,1,0,0,0,1,0,0
"2864",0,53,0,0,0,0,18,0,1
"2865",0,21,0,0,0,0,1,1,1
"2866",0,27,0,0,0,0,3,0,0
"2867",0,28,0,0,1,0,6,1,1
"2868",0,26,1,0,0,0,1,1,0
"2869",0,25,1,0,0,0,1,1,1
"2870",0,66,1,0,0,0,0,1,0
"2871",0,28,0,0,0,0,3,0,0
"2872",0,21,0,0,0,0,0,1,0
"2873",0,24,0,0,0,0,0,0,1
"2874",0,60,1,0,0,0,18,0,0
"2875",0,37,0,0,0,0,2,1,0
"2876",0,23,0,0,0,0,2,0,1
"2877",0,73,1,0,0,0,0,0,0
"2878",0,44,0,0,0,0,0,1,0
"2879",0,42,0,0,0,0,0,0,0
"2880",0,40,0,0,0,0,6,1,1
"2881",1,28,0,0,0,0,0,1,1
"2882",0,21,0,0,0,0,0,1,1
"2883",0,56,1,0,0,0,0,0,0
"2884",0,42,0,0,0,0,3,1,0
"2885",0,32,1,1,0,0,11,1,1
"2886",0,50,1,0,0,0,1,1,0
"2887",0,34,1,0,0,0,0,0,0
"2888",0,47,0,0,0,0,1,0,0
"2889",0,58,1,0,0,0,3,1,0
"2890",0,48,1,0,0,0,3,1,0
"2891",1,20,1,0,0,0,0,1,0
"2892",1,53,0,0,0,0,10,1,0
"2893",0,29,0,0,0,0,0,1,1
"2894",0,38,0,0,0,0,1,0,0
"2895",1,43,1,0,0,0,0,0,0
"2896",0,35,0,0,0,0,1,0,1
"2897",0,25,0,0,0,0,2,0,0
"2898",0,53,1,0,0,0,1,0,0
"2899",0,22,1,0,0,3,0,0,1
"2900",1,32,0,0,0,0,1,0,0
"2901",0,26,1,0,0,0,9,0,1
"2902",1,48,0,0,0,0,0,1,0
"2903",0,23,0,0,0,0,4,1,1
"2904",0,71,1,0,0,0,1,0,0
"2905",1,61,1,0,0,0,0,0,0
"2906",1,22,1,0,0,0,2,0,1
"2907",0,29,0,0,0,0,1,0,0
"2908",1,54,1,0,0,0,1,0,0
"2909",0,24,1,0,2,0,6,1,1
"2910",1,28,1,0,0,0,0,1,1
"2911",1,25,1,0,0,0,2,1,1
"2912",1,22,0,0,0,0,1,1,1
"2913",0,24,0,0,0,0,2,1,0
"2914",0,35,0,0,0,0,0,1,0
"2915",0,21,0,0,0,0,0,1,0
"2916",0,49,1,0,0,0,1,0,0
"2917",0,26,0,0,0,0,6,1,1
"2918",0,30,0,0,1,0,7,1,1
"2919",0,32,0,0,0,1,1,0,0
"2920",0,30,0,0,0,0,5,1,0
"2921",0,21,0,0,0,0,1,1,0
"2922",0,64,1,0,0,0,8,1,0
"2923",1,26,0,0,0,0,1,1,0
"2924",1,45,1,0,1,0,7,1,0
"2925",0,37,0,0,0,0,3,0,0
"2926",1,34,0,0,0,0,1,1,1
"2927",0,60,0,0,0,0,4,1,0
"2928",0,58,1,0,0,0,0,0,0
"2929",0,27,1,0,0,0,0,1,0
"2930",0,30,0,0,0,0,0,0,0
"2931",0,25,0,0,0,2,0,0,0
"2932",0,60,0,0,0,0,19,1,1
"2933",0,56,0,0,0,0,24,1,1
"2934",0,33,0,0,0,0,2,0,0
"2935",0,25,1,0,1,0,9,1,1
"2936",0,47,0,0,0,0,15,1,1
"2937",0,32,0,0,0,0,6,1,1
"2938",0,24,0,0,0,0,3,1,0
"2939",0,23,1,0,1,0,2,1,1
"2940",0,23,0,0,0,0,3,1,1
"2941",0,25,0,0,0,0,1,1,0
"2942",1,20,0,0,0,0,0,1,0
"2943",0,32,0,0,0,4,9,1,1
"2944",1,49,0,0,0,0,0,1,0
"2945",0,22,0,0,0,0,1,1,0
"2946",0,24,0,0,0,0,0,1,0
"2947",0,26,1,0,0,0,10,1,1
"2948",0,29,0,0,0,0,5,1,1
"2949",1,20,0,1,0,0,1,1,1
"2950",0,49,1,0,0,0,1,0,0
"2951",0,29,0,0,0,0,1,0,0
"2952",0,18,0,3,0,0,2,1,1
"2953",0,22,1,0,0,0,0,1,1
"2954",0,34,0,3,0,0,8,1,1
"2955",1,26,0,0,0,0,3,1,1
"2956",0,21,0,0,0,0,0,1,1
"2957",0,54,1,0,0,0,2,0,0
"2958",0,59,0,0,0,0,1,1,0
"2959",0,22,0,0,0,1,0,1,1
"2960",0,24,0,0,0,0,1,1,0
"2961",0,64,0,0,0,0,20,1,1
"2962",0,45,1,0,0,0,1,0,0
"2963",1,22,0,0,0,0,0,1,0
"2964",0,24,0,0,0,0,5,1,0
"2965",1,30,0,0,0,0,3,1,1
"2966",1,27,1,0,0,0,0,1,1
"2967",0,20,1,0,0,2,0,1,0
"2968",0,29,0,0,0,0,0,1,1
"2969",0,28,1,0,0,0,5,1,1
"2970",0,37,0,0,0,0,0,0,0
"2971",0,25,0,0,0,0,2,1,0
"2972",0,23,1,0,0,1,3,1,1
"2973",1,32,0,0,0,0,0,0,0
"2974",1,44,1,0,0,0,1,1,0
"2975",0,41,0,0,0,0,8,1,0
"2976",0,30,1,0,0,0,3,1,0
"2977",0,27,0,0,0,0,2,0,1
"2978",0,32,0,0,0,0,0,1,0
"2979",0,40,0,0,1,1,24,0,1
"2980",0,23,0,0,0,0,1,1,0
"2981",0,34,0,0,0,0,2,0,0
"2982",0,33,0,0,0,0,1,1,1
"2983",1,33,0,0,0,0,3,0,0
"2984",0,33,1,0,0,0,3,1,1
"2985",0,33,1,0,0,0,0,1,0
"2986",0,41,0,0,0,0,2,0,1
"2987",0,37,0,0,0,0,1,0,0
"2988",0,28,0,0,0,0,9,0,1
"2989",1,25,0,0,0,0,0,1,1
"2990",0,51,0,0,0,0,14,1,0
"2991",1,30,0,0,0,0,1,0,0
"2992",1,47,0,0,0,0,0,0,0
"2993",0,24,1,0,0,0,0,1,0
"2994",0,37,1,0,0,0,5,0,1
"2995",0,31,1,0,0,0,9,1,1
"2996",1,30,1,0,0,0,1,1,0
"2997",0,52,0,0,0,0,0,1,0
"2998",0,25,0,0,0,1,5,1,1
"2999",0,60,0,0,0,0,10,1,1
"3000",1,46,0,0,0,0,7,0,1
"3001",0,62,1,0,0,0,3,0,0
"3002",0,57,0,0,0,0,10,1,0
"3003",0,36,1,0,0,0,0,0,1
"3004",0,24,0,0,0,1,2,1,0
"3005",0,37,0,0,0,0,3,0,0
"3006",0,25,1,0,2,1,9,1,1
"3007",0,21,0,0,0,1,0,0,1
"3008",0,38,0,0,0,0,0,0,0
"3009",0,29,0,0,0,0,5,1,1
"3010",0,52,0,0,0,0,0,0,0
"3011",0,29,0,0,0,0,5,1,1
"3012",0,59,0,0,0,0,13,1,0
"3013",0,39,0,0,0,0,2,1,0
"3014",0,48,0,0,0,0,1,0,0
"3015",0,31,0,0,0,0,3,0,0
"3016",0,20,0,0,1,1,1,1,1
"3017",0,50,1,0,0,0,0,0,0
"3018",0,27,0,0,0,0,7,1,1
"3019",0,27,0,0,0,0,0,0,0
"3020",0,31,1,0,0,0,4,1,1
"3021",1,32,0,0,0,0,2,1,0
"3022",1,24,0,0,0,0,2,0,1
"3023",0,24,0,0,0,0,4,1,1
"3024",0,30,1,0,0,0,0,0,0
"3025",0,21,0,1,1,0,2,1,1
"3026",0,41,1,0,0,0,0,1,0
"3027",0,38,0,0,0,0,1,1,0
"3028",0,32,0,0,0,0,2,1,1
"3029",0,27,1,0,0,0,5,1,1
"3030",1,24,1,0,0,0,1,1,1
"3031",0,69,1,0,0,0,0,0,0
"3032",0,25,1,0,0,0,1,1,1
"3033",0,55,1,0,0,0,0,0,0
"3034",0,28,0,1,0,0,7,1,1
"3035",0,27,1,0,0,0,0,0,0
"3036",1,20,0,0,0,0,1,1,1
"3037",0,36,0,0,0,0,2,1,0
"3038",1,39,0,0,0,2,10,1,0
"3039",0,25,0,0,1,1,10,1,1
"3040",1,35,1,0,0,0,1,0,0
"3041",0,32,0,0,1,3,12,0,1
"3042",0,69,0,0,0,0,0,0,0
"3043",0,21,1,0,0,1,1,0,1
"3044",0,41,1,0,0,0,1,1,0
"3045",0,21,0,0,0,0,0,1,1
"3046",0,38,0,0,0,0,0,1,1
"3047",0,21,0,0,0,0,1,1,1
"3048",0,31,1,0,0,0,10,0,1
"3049",0,35,1,0,0,0,2,0,0
"3050",0,34,0,0,0,0,5,0,1
"3051",0,52,1,0,0,0,0,0,0
"3052",0,21,0,0,0,0,0,1,1
"3053",0,43,0,0,0,0,8,0,0
"3054",1,32,1,0,0,0,0,1,0
"3055",0,49,1,0,0,0,5,1,1
"3056",1,21,0,0,0,0,0,0,0
"3057",0,28,0,0,0,0,5,1,1
"3058",1,65,1,0,0,0,1,1,0
"3059",1,27,1,0,0,0,0,0,0
"3060",0,29,0,0,0,0,6,1,0
"3061",0,48,1,0,0,0,20,1,1
"3062",0,25,0,0,0,1,1,0,1
"3063",0,20,0,0,0,0,0,0,0
"3064",0,49,0,0,0,0,7,1,1
"3065",0,42,0,0,0,0,6,0,0
"3066",0,63,0,0,0,0,6,1,0
"3067",0,40,1,0,0,0,0,0,0
"3068",0,34,0,0,0,0,0,1,0
"3069",0,21,0,0,0,0,1,1,1
"3070",0,27,1,0,0,0,1,0,0
"3071",0,29,0,0,0,0,0,0,0
"3072",0,35,1,0,0,0,0,0,1
"3073",0,32,0,0,0,0,9,0,1
"3074",1,50,0,0,0,0,0,0,0
"3075",0,31,0,0,0,0,1,0,0
"3076",0,47,1,0,0,0,0,0,0
"3077",0,44,1,0,0,0,2,0,0
"3078",0,44,0,0,0,0,8,1,0
"3079",0,56,0,0,0,0,0,1,0
"3080",0,23,0,0,0,0,0,0,0
"3081",0,54,0,0,0,0,10,1,1
"3082",0,21,0,1,0,1,1,1,0
"3083",0,38,1,0,0,0,17,1,1
"3084",0,25,0,0,0,0,0,1,0
"3085",0,44,1,0,0,0,2,1,0
"3086",0,52,0,0,0,0,3,0,0
"3087",1,52,1,0,0,0,0,1,0
"3088",0,21,0,0,0,0,0,0,1
"3089",0,31,0,0,0,0,4,1,0
"3090",1,30,1,0,0,0,9,1,0
"3091",1,39,0,0,0,0,1,1,0
"3092",0,56,0,0,0,0,6,1,0
"3093",0,35,0,0,0,0,12,1,1
"3094",0,39,1,0,0,0,1,1,0
"3095",0,29,1,0,0,0,0,0,0
"3096",1,28,1,0,0,0,3,1,1
"3097",0,23,0,0,0,0,2,1,1
"3098",0,26,1,0,0,0,0,0,1
"3099",1,64,0,0,0,0,1,0,0
"3100",1,51,0,1,0,0,10,1,1
"3101",1,58,0,0,0,0,0,1,0
"3102",0,20,1,0,0,2,1,1,0
"3103",0,21,0,0,0,0,0,1,1
"3104",0,21,0,0,0,0,0,1,1
"3105",0,23,0,0,0,0,0,1,1
"3106",0,46,0,0,0,0,3,1,0
"3107",0,25,0,0,13,1,21,1,1
"3108",0,35,0,0,0,0,5,1,1
"3109",0,34,0,0,0,0,12,1,1
"3110",1,30,0,0,0,0,0,0,0
"3111",0,47,1,0,0,0,1,1,0
"3112",0,30,1,0,0,0,4,1,0
"3113",0,33,0,0,0,0,0,0,0
"3114",0,47,0,0,0,0,1,1,0
"3115",0,42,0,0,0,0,33,1,1
"3116",0,39,0,0,0,0,1,1,0
